Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age
3202,Maruti Swift VDI,Delhi,2014,50000,First,22.9,1248.0,74.0,5.0,4.3,False,False,True,False,False,True,11
3204,Maruti Ertiga VDI,Kochi,2015,58734,First,20.77,1248.0,88.76,7.0,6.91,False,False,True,False,False,True,10
3207,Maruti Ritz VDi,Hyderabad,2011,79000,First,23.2,1248.0,73.94,5.0,3.65,False,False,True,False,False,True,14
3211,Tata Manza Club Class Quadrajet90 LS,Coimbatore,2014,54448,First,21.02,1248.0,88.8,5.0,3.7,False,False,True,False,False,True,11
3226,Nissan Micra XV D,Chennai,2012,93450,Second,23.19,1461.0,63.12,5.0,2.5,False,False,True,False,False,True,13
3230,Maruti SX4 VDI,Delhi,2014,90000,First,21.5,1248.0,88.8,5.0,4.5,False,False,True,False,False,True,11
3238,Honda Amaze S i-Dtech,Pune,2015,110000,First,25.8,1498.0,98.6,5.0,4.65,False,False,True,False,False,True,10
3239,Maruti Dzire ZDI,Ahmedabad,2013,56454,First,28.4,1248.0,73.75,5.0,4.65,False,False,True,False,False,True,12
3243,Maruti Swift VDI,Chennai,2012,63000,First,22.9,1248.0,74.0,5.0,4.5,False,False,True,False,False,True,13
3245,Maruti Swift VXI BSIV,Mumbai,2016,29401,First,20.4,1197.0,81.8,5.0,4.31,False,True,True,False,True,True,9
3253,Maruti SX4 S Cross DDiS 320 Zeta,Coimbatore,2016,61717,First,22.7,1598.0,118.0,5.0,8.94,False,False,True,False,False,True,9
3255,Maruti Baleno Alpha 1.2,Delhi,2016,17000,First,21.4,1197.0,83.1,5.0,6.9,False,True,True,False,True,True,9
3257,Hyundai Verna 1.6 CRDi EX AT,Pune,2013,114000,First,22.32,1582.0,126.3,5.0,6.75,False,False,False,False,False,False,12
3258,Honda Amaze VX i-DTEC,Ahmedabad,2014,81000,First,25.8,1498.0,98.6,5.0,4.1,False,False,True,False,False,True,11
3262,Maruti Swift Dzire VDI,Jaipur,2014,75074,First,23.4,1248.0,74.0,5.0,5.25,False,False,True,False,False,True,11
3263,Tata Indica Vista Quadrajet LS,Kolkata,2012,80000,Second,22.3,1248.0,74.0,5.0,1.2,False,False,True,False,False,True,13
3267,Honda Amaze S i-Dtech,Delhi,2015,58000,First,25.8,1498.0,98.6,5.0,4.45,False,False,True,False,False,True,10
3269,Maruti Ritz VDi,Kochi,2015,57034,First,23.2,1248.0,73.94,5.0,4.38,False,False,True,False,False,True,10
3270,Maruti Ciaz ZDi Plus SHVS,Kochi,2016,40810,First,28.09,1248.0,88.5,5.0,7.9,False,False,True,False,False,True,9
3273,Maruti Baleno Delta CVT,Coimbatore,2018,34630,First,21.4,1197.0,83.1,5.0,7.29,False,True,False,False,True,False,7
3274,Ford Fiesta Diesel Titanium Plus,Hyderabad,2012,45122,First,23.5,1498.0,88.7,5.0,6.0,False,False,True,False,False,True,13
3277,Mini Cooper 3 DOOR D,Kochi,2016,32298,First,20.7,1496.0,113.98,4.0,23.8,False,False,False,False,False,False,9
3280,Maruti Swift VDI,Kochi,2015,46561,First,22.9,1248.0,74.0,5.0,4.94,False,False,True,False,False,True,10
3282,Renault KWID RXT,Hyderabad,2016,48000,First,25.17,799.0,53.3,5.0,3.4,False,True,True,False,True,True,9
3283,Maruti Swift VDI,Kochi,2013,56263,First,22.9,1248.0,74.0,5.0,4.17,False,False,True,False,False,True,12
3286,Tata Manza Aura Quadrajet BS IV,Jaipur,2012,79000,First,21.12,1248.0,88.8,5.0,2.59,False,False,True,False,False,True,13
3300,Ford Aspire Ambiente Diesel,Kolkata,2018,17000,First,26.1,1498.0,99.0,5.0,5.65,False,False,True,False,False,True,7
3301,Maruti Ertiga ZDI,Jaipur,2014,57000,First,20.77,1248.0,88.8,7.0,7.0,False,False,True,False,False,True,11
3302,Maruti Alto 800 LXI,Hyderabad,2016,9370,First,22.74,796.0,47.3,5.0,2.95,False,True,True,False,True,True,9
3307,Toyota Etios Liva GD,Delhi,2013,64000,First,23.59,1364.0,67.06,5.0,3.1,False,False,True,False,False,True,12
3311,Volkswagen Vento Diesel Comfortline,Chennai,2014,70010,First,20.54,1598.0,103.6,5.0,5.25,False,False,True,False,False,True,11
3315,Maruti Ertiga VDI,Pune,2012,168000,First,20.77,1248.0,88.76,7.0,4.5,False,False,True,False,False,True,13
3318,Maruti Ertiga ZDI,Hyderabad,2016,85423,First,20.77,1248.0,88.8,7.0,8.75,False,False,True,False,False,True,9
3320,Hyundai i10 Magna 1.2,Kolkata,2011,35082,First,20.36,1197.0,78.9,5.0,2.21,False,True,True,False,True,True,14
3326,Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52324,First,28.09,1248.0,88.5,5.0,6.25,False,False,True,False,False,True,10
3327,Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2013,65000,First,22.7,1498.0,89.84,5.0,5.1,False,False,True,False,False,True,12
3329,Hyundai Grand i10 CRDi Sportz,Hyderabad,2016,75700,First,24.0,1120.0,70.0,5.0,5.7,False,False,True,False,False,True,9
3330,Volkswagen Vento Diesel Breeze,Bangalore,2013,43000,First,20.5,1598.0,105.0,5.0,5.95,False,False,True,False,False,True,12
3331,Chevrolet Beat Diesel LT,Kochi,2012,42706,First,25.44,936.0,56.3,5.0,2.4,False,False,True,False,False,True,13
3334,Toyota Etios Liva 1.4 GD,Delhi,2013,84000,First,23.59,1364.0,67.04,5.0,3.85,False,False,True,False,False,True,12
3336,Hyundai i10 Magna 1.2,Jaipur,2013,75049,Second,20.36,1197.0,78.9,5.0,3.0,False,True,True,False,True,True,12
3340,Maruti Swift Dzire LDI,Pune,2017,57000,First,26.59,1248.0,74.0,5.0,4.25,False,False,True,False,False,True,8
3342,Maruti S Cross DDiS 320 Alpha,Kolkata,2016,45000,First,22.7,1598.0,118.0,5.0,7.0,False,False,True,False,False,True,9
3344,Hyundai EON 1.0 Magna Plus Option O,Kochi,2017,30711,First,20.3,998.0,68.05,5.0,4.45,False,True,True,False,True,True,8
3345,Hyundai i20 1.4 CRDi Magna,Kolkata,2011,38277,First,21.9,1396.0,90.0,5.0,2.4,False,False,True,False,False,True,14
3346,Volkswagen Vento Diesel Highline,Pune,2012,115000,Second,20.54,1598.0,103.6,5.0,4.33,False,False,True,False,False,True,13
3348,Hyundai i20 Magna 1.4 CRDi,Ahmedabad,2014,64000,First,21.9,1396.0,90.0,5.0,4.25,False,False,True,False,False,True,11
3351,Hyundai i20 1.4 CRDi Sportz,Mumbai,2014,32720,First,23.0,1396.0,90.0,5.0,4.5,False,False,True,False,False,True,11
3352,Renault KWID RXT,Jaipur,2016,12500,First,25.17,799.0,53.3,5.0,3.0,False,True,True,False,True,True,9
3357,Hyundai Verna 1.6 SX,Hyderabad,2012,65000,First,22.32,1582.0,126.32,5.0,6.2,False,False,True,False,False,True,13
3358,Maruti Celerio VXI AMT,Chennai,2015,55000,First,23.1,998.0,67.04,5.0,3.5,False,True,False,False,True,False,10
3360,Hyundai i20 Magna Optional 1.4 CRDi,Chennai,2012,70000,First,21.9,1396.0,88.8,5.0,4.0,False,False,True,False,False,True,13
3364,Hyundai i10 Magna,Ahmedabad,2014,51000,First,20.36,1197.0,78.9,5.0,3.75,False,True,True,False,True,True,11
3366,Honda City i DTEC SV,Mumbai,2014,25000,First,26.0,1498.0,98.6,5.0,6.15,False,False,True,False,False,True,11
3367,Maruti Alto K10 2010-2014 VXI,Pune,2012,12600,First,20.92,998.0,67.1,5.0,2.4,False,True,True,False,True,True,13
3375,Honda Amaze S i-Dtech,Ahmedabad,2014,61000,First,25.8,1498.0,98.6,5.0,4.35,False,False,True,False,False,True,11
3379,Renault Duster 85PS Diesel RxL Optional with Nav,Jaipur,2012,97000,Second,20.45,1461.0,83.8,5.0,4.25,False,False,True,False,False,True,13
3381,Maruti Vitara Brezza LDi,Kochi,2017,35384,First,24.3,1248.0,88.5,5.0,8.61,False,False,True,False,False,True,8
3383,Ford EcoSport 1.5 Diesel Titanium,Coimbatore,2018,32189,First,23.0,1498.0,98.96,5.0,9.25,False,False,True,False,False,True,7
3391,Hyundai i10 Sportz Option,Pune,2013,45000,First,20.36,1197.0,78.9,5.0,3.55,False,True,True,False,True,True,12
3402,Hyundai i20 Sportz Option Diesel,Hyderabad,2012,42600,First,23.0,1396.0,90.0,5.0,4.99,False,False,True,False,False,True,13
3411,Maruti Alto 800 VXI,Pune,2017,38000,First,22.74,796.0,47.3,5.0,3.11,False,True,True,False,True,True,8
3414,Hyundai i10 Sportz,Hyderabad,2012,53000,First,20.36,1197.0,78.9,5.0,3.2,False,True,True,False,True,True,13
3415,Maruti Swift VDI BSIV,Kochi,2016,67906,First,25.2,1248.0,74.0,5.0,5.63,False,False,True,False,False,True,9
3416,Hyundai EON Magna Plus,Hyderabad,2015,19000,First,21.1,814.0,55.2,5.0,3.0,False,True,True,False,True,True,10
3417,BMW 3 Series 320d,Mumbai,2010,67000,Second,22.69,1995.0,190.0,5.0,9.25,False,False,False,False,False,False,15
3418,Tata Indigo XL Classic Dicor,Delhi,2011,80000,First,23.57,1396.0,70.0,5.0,1.2,False,False,True,False,False,True,14
3419,Maruti Alto 800 LXI,Delhi,2015,61000,First,22.74,796.0,47.3,5.0,2.15,False,True,True,False,True,True,10
3420,Volkswagen Polo Diesel Highline 1.2L,Pune,2010,39000,First,22.07,1199.0,73.9,5.0,3.05,False,False,True,False,False,True,15
3423,Maruti Swift ZXI,Kolkata,2016,34000,First,20.4,1197.0,81.8,5.0,4.95,False,True,True,False,True,True,9
3424,Renault Scala Diesel RxL,Hyderabad,2013,130000,First,21.64,1461.0,84.8,5.0,4.75,False,False,True,False,False,True,12
3425,Maruti Vitara Brezza ZDi Plus,Coimbatore,2018,52380,First,24.3,1248.0,88.5,5.0,10.15,False,False,True,False,False,True,7
3431,Hyundai i20 Asta 1.4 CRDi,Jaipur,2013,129000,Third,21.27,1396.0,88.76,5.0,4.11,False,False,True,False,False,True,12
3438,Honda Amaze S i-Dtech,Kolkata,2013,39575,First,25.8,1498.0,98.6,5.0,3.25,False,False,True,False,False,True,12
3440,Ford Ecosport 1.5 DV5 MT Titanium Optional,Coimbatore,2014,70374,First,22.7,1498.0,89.84,5.0,7.34,False,False,True,False,False,True,11
3441,Volkswagen CrossPolo 1.5 TDI,Kolkata,2015,26256,First,20.14,1498.0,88.5,5.0,4.25,False,False,True,False,False,True,10
3454,Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,71390,First,22.7,1498.0,89.84,5.0,5.27,False,False,True,False,False,True,11
3456,Honda City i DTec V,Ahmedabad,2016,67000,First,26.0,1498.0,98.6,5.0,7.25,False,False,True,False,False,True,9
3459,Hyundai i10 Sportz,Chennai,2010,26966,First,20.36,1197.0,78.9,5.0,3.0,False,True,True,False,True,True,15
3461,Maruti SX4 S Cross DDiS 200 Zeta,Hyderabad,2016,82497,First,23.65,1248.0,88.5,5.0,8.99,False,False,True,False,False,True,9
3464,Maruti Ritz VDi,Hyderabad,2010,110471,First,21.1,1248.0,73.9,5.0,3.5,False,False,True,False,False,True,15
3467,Renault Duster 85PS Diesel RxL,Hyderabad,2014,77500,First,20.45,1461.0,83.8,5.0,6.6,False,False,True,False,False,True,11
3470,Ford Ecosport 1.5 DV5 MT Trend,Mumbai,2014,69565,First,22.7,1498.0,89.84,5.0,5.55,False,False,True,False,False,True,11
3471,Volkswagen Vento 1.5 TDI Highline AT,Hyderabad,2016,45492,First,21.5,1498.0,108.5,5.0,10.3,False,False,False,False,False,False,9
3478,Hyundai Elantra CRDi SX,Mumbai,2013,40000,Second,22.7,1582.0,126.24,5.0,6.95,False,False,True,False,False,True,12
3485,Chevrolet Beat Diesel PS,Jaipur,2013,98598,First,25.44,936.0,57.6,5.0,1.55,False,False,True,False,False,True,12
3494,Hyundai Verna 1.6 SX,Hyderabad,2012,83678,First,22.32,1582.0,126.32,5.0,5.5,False,False,True,False,False,True,13
3496,Maruti Ertiga SHVS ZDI Plus,Jaipur,2016,50000,First,24.52,1248.0,88.5,7.0,8.7,False,False,True,False,False,True,9
3497,Hyundai Xcent 1.1 CRDi S Option,Delhi,2015,58000,First,24.4,1120.0,71.01,5.0,4.95,False,False,True,False,False,True,10
3498,Maruti Swift VDI,Jaipur,2012,80000,First,22.9,1248.0,74.0,5.0,4.25,False,False,True,False,False,True,13
3500,BMW 5 Series 520d Luxury Line,Delhi,2013,65000,First,22.48,1995.0,190.0,5.0,21.26,False,False,False,False,False,False,12
3502,Hyundai i20 Asta 1.4 CRDi,Pune,2015,54339,Second,22.54,1396.0,88.73,5.0,6.0,False,False,True,False,False,True,10
3504,Maruti Alto 800 2016-2019 LXI,Kolkata,2013,24027,First,24.7,796.0,47.3,5.0,2.01,False,True,True,False,True,True,12
3509,Hyundai i20 Asta Option 1.4 CRDi,Coimbatore,2017,24153,Second,22.54,1396.0,88.73,5.0,9.18,False,False,True,False,False,True,8
3524,Maruti Swift VDI,Jaipur,2015,63310,First,28.4,1248.0,74.0,5.0,5.1,False,False,True,False,False,True,10
3525,Honda Amaze S i-Dtech,Delhi,2014,66000,First,25.8,1498.0,98.6,5.0,3.5,False,False,True,False,False,True,11
3527,Hyundai Verna 1.4 EX,Hyderabad,2012,93000,First,23.5,1396.0,88.7,5.0,5.55,False,False,True,False,False,True,13
3538,Volkswagen Polo 1.5 TDI Highline,Chennai,2014,70920,First,20.14,1498.0,88.8,5.0,4.75,False,False,True,False,False,True,11
3550,Honda City i-DTEC ZX,Pune,2017,42000,First,25.6,1498.0,98.6,5.0,12.0,False,False,True,False,False,True,8
3552,Hyundai Grand i10 1.2 CRDi Sportz,Chennai,2018,48000,First,24.0,1186.0,73.97,5.0,5.95,False,False,True,False,False,True,7
3563,Maruti S Cross DDiS 200 Delta,Hyderabad,2015,61313,First,23.65,1248.0,88.5,5.0,7.99,False,False,True,False,False,True,10
3565,Maruti Ertiga ZDI,Bangalore,2015,74000,First,20.77,1248.0,88.8,7.0,8.75,False,False,True,False,False,True,10
3576,Ford Figo 2015-2019 1.5D Titanium MT,Hyderabad,2016,71000,First,25.83,1498.0,99.0,5.0,5.1,False,False,True,False,False,True,9
3577,Hyundai Elantra CRDi SX AT,Delhi,2013,71000,First,22.7,1582.0,126.2,5.0,6.8,False,False,False,False,False,False,12
3578,Maruti Baleno Zeta CVT,Kolkata,2016,20000,First,21.4,1197.0,83.1,5.0,5.74,False,True,False,False,True,False,9
3581,BMW 3 Series Luxury Line,Ahmedabad,2016,27000,First,21.76,1995.0,190.0,5.0,35.0,False,False,False,False,False,False,9
3582,Maruti Dzire AMT ZDI Plus,Chennai,2017,19000,First,28.4,1248.0,73.75,5.0,8.9,False,False,False,False,False,False,8
3587,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Kolkata,2018,4900,First,21.5,1497.0,108.5,5.0,9.22,False,False,True,False,False,True,7
3588,Hyundai EON Era Plus,Jaipur,2013,70000,First,21.1,814.0,55.2,5.0,1.8,False,True,True,False,True,True,12
3591,Maruti Ertiga VDI,Delhi,2014,54569,First,20.77,1248.0,88.76,7.0,5.99,False,False,True,False,False,True,11
3596,Maruti Ertiga ZDI,Delhi,2014,22281,First,20.77,1248.0,88.8,7.0,6.5,False,False,True,False,False,True,11
3597,Hyundai Grand i10 CRDi Sportz,Delhi,2013,63210,First,24.0,1120.0,70.0,5.0,3.71,False,False,True,False,False,True,12
3598,Hyundai Xcent 1.2 VTVT E Plus,Pune,2018,31000,First,20.14,1197.0,81.86,5.0,5.0,False,True,True,False,True,True,7
3602,Hyundai i10 Magna 1.2 iTech SE,Mumbai,2011,9489,First,20.36,1197.0,78.9,5.0,2.95,False,True,True,False,True,True,14
3603,Renault KWID RXT Optional,Pune,2018,5000,First,25.17,799.0,53.3,5.0,3.5,False,True,True,False,True,True,7
3605,Maruti Alto 800 LXI Airbag,Jaipur,2015,50000,First,22.74,796.0,47.3,5.0,2.75,False,True,True,False,True,True,10
3610,Hyundai Creta 1.4 E Plus Diesel,Mumbai,2017,35000,First,21.38,1396.0,88.7,5.0,9.9,False,False,True,False,False,True,8
3613,Maruti S Cross DDiS 320 Alpha,Kolkata,2016,45194,First,22.7,1598.0,118.0,5.0,7.75,False,False,True,False,False,True,9
3615,Maruti Swift Dzire VDI,Kolkata,2014,38578,First,23.4,1248.0,74.0,5.0,3.96,False,False,True,False,False,True,11
3616,Maruti Ertiga ZDI,Chennai,2015,40000,First,20.77,1248.0,88.8,7.0,8.25,False,False,True,False,False,True,10
3618,Hyundai Grand i10 CRDi Magna,Hyderabad,2014,73042,First,24.0,1120.0,70.0,5.0,3.99,False,False,True,False,False,True,11
3620,Skoda Rapid 1.6 TDI Elegance,Hyderabad,2013,93000,First,20.5,1598.0,103.5,5.0,5.0,False,False,True,False,False,True,12
3625,Hyundai Verna 1.4 CRDi GL,Kolkata,2012,38000,First,24.8,1396.0,88.7,5.0,4.1,False,False,True,False,False,True,13
3629,Hyundai Verna 1.6 CRDi S,Delhi,2015,57000,First,23.9,1582.0,126.2,5.0,6.6,False,False,True,False,False,True,10
3631,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2017,32000,First,22.7,1498.0,89.84,5.0,9.5,False,False,True,False,False,True,8
3634,Ford Figo Aspire 1.5 TDCi Ambiente,Hyderabad,2016,100000,First,25.83,1498.0,99.0,5.0,5.1,False,False,True,False,False,True,9
3641,Renault KWID RXT,Bangalore,2016,20229,First,25.17,799.0,53.3,5.0,3.5,False,True,True,False,True,True,9
3646,Maruti Swift Dzire VDI,Hyderabad,2015,62476,First,26.59,1248.0,74.0,5.0,7.95,False,False,True,False,False,True,10
3647,Hyundai Xcent 1.2 CRDi E Plus,Jaipur,2017,60500,First,25.4,1186.0,73.97,5.0,5.49,False,False,True,False,False,True,8
3651,Maruti S-Cross Alpha DDiS 200 SH,Kolkata,2016,45296,First,25.1,1248.0,88.5,5.0,6.99,False,False,True,False,False,True,9
3653,Maruti Baleno Zeta Automatic,Kochi,2018,25858,First,21.4,1197.0,83.1,5.0,7.54,False,True,False,False,True,False,7
3654,Maruti Ritz LDi,Bangalore,2016,120000,First,23.2,1248.0,73.94,5.0,3.65,False,False,True,False,False,True,9
3658,Hyundai Xcent 1.1 CRDi Base,Hyderabad,2016,106092,First,24.4,1120.0,71.0,5.0,4.4,False,False,True,False,False,True,9
3663,Hyundai Xcent 1.1 CRDi Base,Pune,2017,73000,First,24.4,1120.0,71.0,5.0,4.5,False,False,True,False,False,True,8
3664,Ford Ecosport 1.5 DV5 MT Titanium Optional,Pune,2015,55000,First,22.7,1498.0,89.84,5.0,7.5,False,False,True,False,False,True,10
3665,Tata Nano XTA,Coimbatore,2017,18351,First,21.9,624.0,37.48,4.0,3.41,False,True,False,False,True,False,8
3667,Maruti Ertiga SHVS ZDI Plus,Hyderabad,2016,112200,First,24.52,1248.0,88.5,7.0,8.3,False,False,True,False,False,True,9
3668,Hyundai i10 Sportz 1.2,Bangalore,2010,29000,First,20.36,1197.0,78.9,5.0,3.45,False,True,True,False,True,True,15
3671,Volkswagen Vento Diesel Highline,Hyderabad,2010,71000,First,20.54,1598.0,103.6,5.0,4.25,False,False,True,False,False,True,15
3675,Maruti Swift VDI,Ahmedabad,2012,65000,First,22.9,1248.0,74.0,5.0,3.9,False,False,True,False,False,True,13
3676,Maruti Baleno Zeta Automatic,Pune,2016,27809,First,21.4,1197.0,83.1,5.0,6.41,False,True,False,False,True,False,9
3681,Volkswagen CrossPolo 1.5 TDI,Hyderabad,2015,80768,First,20.14,1498.0,88.73,5.0,5.7,False,False,True,False,False,True,10
3682,Maruti Ignis 1.2 Delta,Kochi,2019,12076,First,20.89,1197.0,81.8,5.0,5.5,False,True,True,False,True,True,6
3683,Maruti Swift VDI BSIV,Chennai,2016,49000,First,25.2,1248.0,74.0,5.0,5.9,False,False,True,False,False,True,9
3690,Volkswagen Vento Diesel Highline,Ahmedabad,2011,51100,First,20.54,1598.0,103.6,5.0,3.4,False,False,True,False,False,True,14
3693,Hyundai Xcent 1.1 CRDi S,Mumbai,2016,63141,Second,24.4,1120.0,71.0,5.0,4.5,False,False,True,False,False,True,9
3694,Honda Amaze VX i-DTEC,Hyderabad,2014,74885,First,25.8,1498.0,98.6,5.0,5.4,False,False,True,False,False,True,11
3696,Renault Fluence 1.5,Pune,2012,56000,Second,20.4,1461.0,108.5,5.0,3.5,False,False,True,False,False,True,13
3697,BMW 5 Series 520d Luxury Line,Ahmedabad,2010,46000,First,22.48,1995.0,190.0,5.0,16.5,False,False,False,False,False,False,15
3706,BMW 3 Series Luxury Line,Mumbai,2016,31000,First,21.76,1995.0,190.0,5.0,29.95,False,False,False,False,False,False,9
3707,Honda Mobilio V Option i DTEC,Mumbai,2014,80000,Second,24.2,1498.0,98.6,7.0,4.85,False,False,True,False,False,True,11
3711,Maruti Swift Dzire LDI,Chennai,2016,91000,First,26.59,1248.0,74.0,5.0,4.5,False,False,True,False,False,True,9
3718,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,77445,First,22.07,1199.0,73.9,5.0,3.75,False,False,True,False,False,True,12
3723,Maruti Alto 800 2016-2019 LXI Optional,Chennai,2015,63714,First,24.7,796.0,47.3,5.0,2.45,False,True,True,False,True,True,10
3725,Maruti Swift Dzire LDI,Kolkata,2017,60000,First,26.59,1248.0,74.0,5.0,3.0,False,False,True,False,False,True,8
3726,Maruti Vitara Brezza ZDi Plus Dual Tone,Ahmedabad,2017,33000,First,24.3,1248.0,88.5,5.0,9.25,False,False,True,False,False,True,8
3729,Hyundai i20 Sportz Option Diesel,Kochi,2013,67914,First,23.0,1396.0,90.0,5.0,3.45,False,False,True,False,False,True,12
3732,Maruti Celerio ZXI AMT,Coimbatore,2017,35225,First,23.1,998.0,67.04,5.0,5.25,False,True,False,False,True,False,8
3735,BMW 3 Series 320d,Hyderabad,2010,80000,First,22.69,1995.0,190.0,5.0,14.2,False,False,False,False,False,False,15
3744,Maruti Alto 800 LXI,Hyderabad,2015,24617,First,22.74,796.0,47.3,5.0,2.36,False,True,True,False,True,True,10
3745,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,26927,First,24.3,1248.0,88.5,5.0,11.39,False,False,True,False,False,True,8
3747,Maruti Vitara Brezza ZDi,Delhi,2016,35299,First,24.3,1248.0,88.5,5.0,8.0,False,False,True,False,False,True,9
3753,Hyundai Grand i10 CRDi Magna,Mumbai,2013,71904,First,24.0,1120.0,70.0,5.0,4.61,False,False,True,False,False,True,12
3755,Hyundai Grand i10 CRDi Magna,Chennai,2014,33000,Second,24.0,1120.0,70.0,5.0,4.05,False,False,True,False,False,True,11
3757,Toyota Etios Liva Diesel,Hyderabad,2014,59589,First,23.59,1364.0,67.1,5.0,5.6,False,False,True,False,False,True,11
3758,Hyundai i20 Magna 1.4 CRDi,Delhi,2015,44000,First,22.54,1396.0,88.73,5.0,5.35,False,False,True,False,False,True,10
3759,Maruti Alto K10 VXI,Mumbai,2017,12000,First,24.07,998.0,67.1,5.0,3.25,False,True,True,False,True,True,8
3761,Maruti Celerio VXI AT,Pune,2016,38009,First,23.1,998.0,67.04,5.0,4.25,False,True,False,False,True,False,9
3767,Toyota Corolla Altis Diesel D4DG,Coimbatore,2014,69918,First,21.43,1364.0,87.2,5.0,9.43,False,False,True,False,False,True,11
3769,Renault Captur 1.5 Diesel Platine Mono,Mumbai,2018,1011,First,20.37,1461.0,108.45,5.0,13.5,False,False,True,False,False,True,7
3771,Maruti Baleno RS 1.0 Petrol,Chennai,2017,46663,First,21.1,998.0,100.0,5.0,6.95,False,True,True,False,True,True,8
3774,Maruti Ciaz Zeta,Kochi,2018,10575,First,21.56,1462.0,103.25,5.0,9.18,False,True,True,False,True,True,7
3776,Hyundai Verna 1.6 SX CRDi (O),Ahmedabad,2012,52000,First,22.32,1582.0,126.32,5.0,6.5,False,False,True,False,False,True,13
3777,Maruti Wagon R VXI 1.2,Kochi,2015,49818,First,21.5,1197.0,81.8,5.0,4.11,False,True,True,False,True,True,10
3781,Toyota Etios Liva GD,Coimbatore,2015,49894,First,23.59,1364.0,67.06,5.0,5.27,False,False,True,False,False,True,10
3785,Hyundai Creta 1.4 CRDi S,Delhi,2016,42784,First,21.38,1396.0,88.7,5.0,10.17,False,False,True,False,False,True,9
3786,Maruti Swift VDI,Pune,2014,115000,First,28.4,1248.0,74.0,5.0,4.5,False,False,True,False,False,True,11
3787,Hyundai Verna 1.6 CRDI SX Option,Kochi,2019,30529,First,23.9,1582.0,126.2,5.0,14.28,False,False,True,False,False,True,6
3789,Maruti S Cross DDiS 200 Alpha,Ahmedabad,2016,58000,First,23.65,1248.0,88.5,5.0,7.9,False,False,True,False,False,True,9
3790,Hyundai EON Era,Hyderabad,2011,68128,First,21.1,814.0,55.2,5.0,2.3,False,True,True,False,True,True,14
3792,Hyundai EON Era,Hyderabad,2016,30000,First,21.1,814.0,55.2,5.0,3.25,False,True,True,False,True,True,9
3793,Tata Zest Quadrajet 1.3 XT,Bangalore,2017,27768,First,20.65,1248.0,88.7,5.0,5.85,False,False,True,False,False,True,8
3798,Maruti Baleno RS 1.0 Petrol,Kochi,2018,18678,First,21.1,998.0,100.0,5.0,8.32,False,True,True,False,True,True,7
3801,Hyundai i10 Sportz 1.2,Hyderabad,2013,59000,First,20.36,1197.0,78.9,5.0,3.45,False,True,True,False,True,True,12
3804,Hyundai i20 Magna 1.4 CRDi (Diesel),Kolkata,2015,45000,First,21.9,1396.0,88.76,5.0,3.45,False,False,True,False,False,True,10
3811,Honda Mobilio V i DTEC,Kolkata,2014,45000,First,24.2,1498.0,98.6,7.0,5.0,False,False,True,False,False,True,11
3812,Maruti Ertiga VDI,Pune,2012,105000,Second,20.77,1248.0,88.76,7.0,5.9,False,False,True,False,False,True,13
3820,Maruti Alto K10 VXI,Chennai,2011,28300,First,24.07,998.0,67.1,5.0,2.15,False,True,True,False,True,True,14
3822,Maruti Wagon R VXI BS IV,Kolkata,2016,12501,First,20.51,998.0,67.04,5.0,3.5,False,True,True,False,True,True,9
3823,Fiat Linea 1.3 Emotion,Kochi,2016,56628,First,20.4,1248.0,92.0,5.0,5.85,False,False,True,False,False,True,9
3825,Renault Scala Diesel RxL,Pune,2016,52126,First,21.64,1461.0,84.8,5.0,6.0,False,False,True,False,False,True,9
3837,Maruti Wagon R LXI BS IV,Kolkata,2017,8000,First,20.51,998.0,67.04,5.0,3.0,False,True,True,False,True,True,8
3838,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2018,28741,First,24.3,1248.0,88.5,5.0,11.0,False,False,True,False,False,True,7
3840,Maruti Dzire New,Pune,2016,30500,First,26.59,1248.0,74.0,5.0,7.65,False,False,False,False,False,False,9
3842,Maruti Ertiga ZDI Plus,Hyderabad,2016,42000,First,25.47,1248.0,88.5,7.0,9.9,False,False,True,False,False,True,9
3850,Maruti Ritz VDi,Hyderabad,2010,75014,First,21.1,1248.0,73.9,5.0,3.85,False,False,True,False,False,True,15
3852,BMW 3 Series 320d,Kochi,2012,55598,First,22.69,1995.0,190.0,5.0,11.5,False,False,False,False,False,False,13
3858,Maruti Ciaz ZXi Plus,Kochi,2016,43152,First,20.73,1373.0,91.1,5.0,7.35,False,True,True,False,True,True,9
3865,Ford Ecosport 1.5 DV5 MT Titanium,Delhi,2014,60000,First,22.7,1498.0,89.84,5.0,5.5,False,False,True,False,False,True,11
3868,Hyundai EON Magna,Ahmedabad,2014,47000,First,22.0,814.0,55.0,5.0,2.65,False,True,True,False,True,True,11
